occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
183,344,344,344,,,"Ah, ceux-là ce sont les grands prêtres. Je crois pas qu'ils sont plus de 13, mais c'est pas certain.","Ah, ceux-là ce sont les grands prêtres. Je crois pas qu'ils sont plus de 13, mais c'est pas certain.",183,183,1,1,True
184,345,345,345,,,C'est pas important.,C'est pas important.,184,184,1,1,True
185,346,346,346,,,C'est pas important.,C'est pas important.,185,185,1,1,True
186,347,347,347,,,Je regrette. Je n'ai vraiment pas le temps pour ça.,Je regrette. Je n'ai vraiment pas le temps pour ça.,186,186,1,1,True
187,348,348,348,,,Nous n'avons pas le temps de parler de ça! Restons-en à nos affaires.,Nous n'avons pas le temps de parler de ça! Restons-en à nos affaires.,187,187,1,1,True
188,349,349,349,,,Je vois pas au juste pourquoi tu veux parler de ça.,Je vois pas au juste pourquoi tu veux parler de ça.,188,188,1,1,True
189,350,350,350,,,Restes-en au sujet qui nous occupe.,Restes-en au sujet qui nous occupe.,189,189,1,1,True
190,1000,1000,1000,,,Disciples,Disciples,193,193,1,1,True
191,1001,1001,1001,,,Nicole,Nicole,194,194,1,1,True
192,1002,1002,1002,,,Cathédrale,Cathédrale,195,195,1,1,True
193,1003,1003,1003,,,Morpheus,Morpheus,196,196,1,1,True
194,1004,1004,1004,,,Maître,Maître,197,197,1,1,True
195,1005,1005,1005,,,Ténébreux,Ténébreux,198,198,1,1,True
196,1006,1006,1006,,,Dieu,Dieu,199,199,1,1,True
197,1007,1007,1007,,,Auditorium,Auditorium,200,200,1,1,True
198,1008,1008,1008,,,Sanctuaire,Sanctuaire,201,201,1,1,True
199,1009,1009,1009,,,Serviteurs,Serviteurs,202,202,1,1,True
200,1010,1010,1010,,,Ordre,Ordre,203,203,1,1,True
201,1011,1011,1011,,,Apocalypse,Apocalypse,204,204,1,1,True
202,1012,1012,1012,,,Ténèbres,Ténèbres,205,205,1,1,True
203,1013,1013,1013,,,Mutants,Mutants,206,206,1,1,True
204,1100,1100,1100,laura74,laura74,"Oh, des gens horribles. Je veux pas en parler!","Oh, des gens horribles. Je veux pas en parler!",207,207,1,1,True
205,1101,1101,1101,laura75,laura75,"Ah bon, je ne vois pas de qui tu parles.","Ah bon, je ne vois pas de qui tu parles.",208,208,1,1,True
206,1102,1102,1102,laura76a,laura76a,"Les autres sont tous si adorables! C'est merveilleux ici. On se sent bien, on fait du bon travail...","Les autres sont tous si adorables! C'est merveilleux ici. On se sent bien, on fait du bon travail...",209,209,1,1,True
207,1103,1103,1103,laura78,laura78,"Oh, il est merveilleux! C'est lui qui nous dirige. Tu devrais lui parler!","Oh, il est merveilleux! C'est lui qui nous dirige. Tu devrais lui parler!",210,210,1,1,True
208,1104,1104,1104,laura79,laura79,"Oh, Je vais pas commencer à le décrire. Morpheus nous dirige. Il est mieux placé pour te répondre.","Oh, Je vais pas commencer à le décrire. Morpheus nous dirige. Il est mieux placé pour te répondre.",211,211,1,1,True
209,1105,1105,1105,laura80,laura80,Ténébreux? Je vois pas de quoi tu parles.,Ténébreux? Je vois pas de quoi tu parles.,212,212,1,1,True
210,1106,1106,1106,laura81,laura81,Quoi?,Quoi?,213,213,1,1,True
211,1107,1107,1107,laura82,laura82,"Un endroit immense, côté nord de l'église, où Morpheus tient toutes ses cérémonies. Je l'ai vu, c'est magnifique!","Un endroit immense, côté nord de l'église, où Morpheus tient toutes ses cérémonies. Je l'ai vu, c'est magnifique!",214,214,1,1,True
212,1108,1108,1108,laura83,laura83,"Oh, tu peux pas y aller. C'est là où Morpheus médite.","Oh, tu peux pas y aller. C'est là où Morpheus médite.",215,215,1,1,True
213,1109,1109,1109,laura84,laura84,Ils ont prouvé leur foi en l'Eglise. C'est ce que nous aspirons tous à faire.,Ils ont prouvé leur foi en l'Eglise. C'est ce que nous aspirons tous à faire.,216,216,1,1,True
214,1110,1110,1110,laura85,laura85,Ce sont les grands prêtres.,Ce sont les grands prêtres.,217,217,1,1,True
215,1111,1111,1111,laura74,laura74,"Oh, des gens horribles. Je veux pas en parler!","Oh, des gens horribles. Je veux pas en parler!",218,218,1,1,True
216,1112,1112,1112,laura81,laura81,Quoi?,Quoi?,219,219,1,1,True
217,1113,1113,1113,laura80,laura80,Ténébreux? Je vois pas de quoi tu parles.,Ténébreux? Je vois pas de quoi tu parles.,220,220,1,1,True
