occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
198,1005,1005,1005,,,Cathedral,Cathedral,335,335,1,1,True
199,1006,1006,1006,,,Chip,Chip,336,336,1,1,True
200,1007,1007,1007,,,Garl,Garl,337,337,1,1,True
201,1008,1008,1008,,,Master,Master,338,338,1,1,True
202,1009,1009,1009,,,Unity,Unity,339,339,1,1,True
203,1010,1010,1010,,,Set,Set,340,340,1,1,True
204,1011,1011,1011,,,Watershed,Watershed,341,341,1,1,True
205,1012,1012,1012,,,Necropolis,Necropolis,342,342,1,1,True
206,1013,1013,1013,,,Hall,Hall,343,343,1,1,True
207,1014,1014,1014,,,Library,Library,344,344,1,1,True
208,1015,1015,1015,,,Overseer,Overseer,345,345,1,1,True
209,1016,1016,1016,,,Medic,Medic,346,346,1,1,True
210,1017,1017,1017,,,Healing,Healing,347,347,1,1,True
211,1018,1018,1018,,,Vault,Vault,348,348,1,1,True
212,1019,1019,1019,,,Vault-13,Vault-13,349,349,1,1,True
213,1020,1020,1020,,,Vault13,Vault13,350,350,1,1,True
214,1021,1021,1021,,,Killian,Killian,351,351,1,1,True
215,1022,1022,1022,,,Gizmo,Gizmo,352,352,1,1,True
216,1023,1023,1023,,,Junktown,Junktown,353,353,1,1,True
217,1024,1024,1024,,,Shady,Shady,354,354,1,1,True
218,1025,1025,1025,,,Sands,Sands,355,355,1,1,True
219,1026,1026,1026,,,Hub,Hub,356,356,1,1,True
220,1027,1027,1027,,,Casino,Casino,357,357,1,1,True
221,1028,1028,1028,,,Store,Store,358,358,1,1,True
222,1029,1029,1029,,,Deathclaw,Deathclaw,359,359,1,1,True
223,1030,1030,1030,,,Exodus,Exodus,360,360,1,1,True
224,1031,1031,1031,,,Initiates,Initiates,361,361,1,1,True
225,1032,1032,1032,,,Paladins,Paladins,362,362,1,1,True
226,1033,1033,1033,,,Scribes,Scribes,363,363,1,1,True
227,1034,1034,1034,,,Children,Children,364,364,1,1,True
228,1036,1036,1036,,,Brotherhood,Brotherhood,365,365,1,1,True
229,1037,1037,1037,,,Vats,Vats,366,366,1,1,True
230,1038,1038,1038,,,Military,Military,367,367,1,1,True
231,1039,1039,1039,,,Base,Base,368,368,1,1,True
232,1041,1041,1041,,,Apocalypse,Apocalypse,369,369,1,1,True
233,1042,1042,1042,,,Mutants,Mutants,370,370,1,1,True
234,1043,1043,1043,,,Morpheus,Morpheus,371,371,1,1,True
235,1044,1044,1044,,,Khans,Khans,372,372,1,1,True
236,1045,1045,1045,,,Tandi,Tandi,373,373,1,1,True
237,1046,1046,1046,,,Alya,Alya,374,374,1,1,True
238,1047,1047,1047,,,Diana,Diana,375,375,1,1,True
239,1048,1048,1048,,,Gwen,Gwen,376,376,1,1,True
240,1049,1049,1049,,,Petrox,Petrox,377,377,1,1,True
241,1050,1050,1050,,,Tolya,Tolya,378,378,1,1,True
242,1051,1051,1051,,,Booze,Booze,379,379,1,1,True
243,1052,1052,1052,,,Drugs,Drugs,380,380,1,1,True
244,1053,1053,1053,,,Seth,Seth,381,381,1,1,True
245,1054,1054,1054,,,Aradesh,Aradesh,382,382,1,1,True
246,1055,1055,1055,,,Razlo,Razlo,383,383,1,1,True
247,1056,1056,1056,,,Zimmerman,Zimmerman,384,384,1,1,True
248,1057,1057,1057,,,Regulators,Regulators,385,385,1,1,True
249,1058,1058,1058,,,Scavs,Scavs,386,386,1,1,True
250,1059,1059,1059,,,Blades,Blades,387,387,1,1,True
251,1060,1060,1060,,,Nicole,Nicole,388,388,1,1,True
252,1061,1061,1061,,,Lieutenant,Lieutenant,389,389,1,1,True
253,1062,1062,1062,,,Psychics,Psychics,390,390,1,1,True
254,1063,1063,1063,,,Experiments,Experiments,391,391,1,1,True
255,1064,1064,1064,,,Police,Police,392,392,1,1,True
256,1065,1065,1065,,,Merchants,Merchants,393,393,1,1,True
257,1100,1100,1100,,,I don't know where you could find such a relic of old technology.,I don't know where you could find such a relic of old technology.,395,395,1,2,False
258,1100,1100,1100,,,我也不知道在哪里找这个古代的科技工具。,我也不知道在哪里找这个古代的科技工具。,396,396,2,2,True
259,1101,1101,1101,,,"The Angel's Boneyard is all that's left of the old city of Los Angeles.# Mostly divided among warring factions, these days.","The Angel's Boneyard is all that's left of the old city of Los Angeles.
# Mostly divided among warring factions, these days.",398,399,1,2,False
260,1101,1101,1101,,,晒骨场是洛杉矶的遗址，现在四分五裂的，各自为战。,晒骨场是洛杉矶的遗址，现在四分五裂的，各自为战。,400,400,2,2,True
261,1102,1102,1102,,,"The War brought misery and death all over the world. I sure hope that# something like that never happens again. But from what I've seen, there's not# much hope for humanity.","The War brought misery and death all over the world. I sure hope that
# something like that never happens again. But from what I've seen, there's not
# much hope for humanity.",402,404,1,2,False
262,1102,1102,1102,,,战争给全世界带来了死亡和痛苦。我希望这种事情不要再发生了。在我看来，人类是没什么希望了。,战争给全世界带来了死亡和痛苦。我希望这种事情不要再发生了。在我看来，人类是没什么希望了。,405,405,2,2,True
263,1103,1103,1103,,,"Adytum used to be my home, but those people are just too paranoid and# reclusive. They'll never survive by withdrawing from the world.","Adytum used to be my home, but those people are just too paranoid and
# reclusive. They'll never survive by withdrawing from the world.",407,408,1,2,False
264,1103,1103,1103,,,内城区以前是我的家，但是那里的人疯疯癫癫的，自我隔绝。他们以为隐居能躲离世界，他们错了。,内城区以前是我的家，但是那里的人疯疯癫癫的，自我隔绝。他们以为隐居能躲离世界，他们错了。,409,409,2,2,True
265,1104,1104,1104,,,The Followers of the Apocalypse preach peace and tolerance. Too bad it# just doesn't cut it in this world.,"The Followers of the Apocalypse preach peace and tolerance. Too bad it
# just doesn't cut it in this world.",411,412,1,2,False
266,1104,1104,1104,,,末世论者们宣扬和平和忍耐，可惜在这样的世界，这些东西早就不流行了。,末世论者们宣扬和平和忍耐，可惜在这样的世界，这些东西早就不流行了。,413,413,2,2,True
267,1105,1105,1105,,,The Cathedral is a monumental structure south of Adytum by about a day's# walk or so. It's run by a weird cult that worships some sort of dark god.,"The Cathedral is a monumental structure south of Adytum by about a day's
# walk or so. It's run by a weird cult that worships some sort of dark god.",415,416,1,2,False
268,1105,1105,1105,,,从内城区往南方走一天就可以到大教堂，那里似乎有一个崇拜黑暗之神的邪教。,从内城区往南方走一天就可以到大教堂，那里似乎有一个崇拜黑暗之神的邪教。,417,417,2,2,True
269,1106,1106,1106,,,I don't know where you could find such a relic of old technology.,I don't know where you could find such a relic of old technology.,419,419,1,2,False
270,1106,1106,1106,,,我也不知道在哪里找这个古老科技物件。,我也不知道在哪里找这个古老科技物件。,420,420,2,2,True
271,1107,1107,1107,,,I don't know any more about that than you do.,I don't know any more about that than you do.,422,422,1,2,False
272,1107,1107,1107,,,我知道的还不如你多。,我知道的还不如你多。,423,423,2,2,True
273,1108,1108,1108,,,I don't know any more about that than you do.,I don't know any more about that than you do.,425,425,1,2,False
274,1108,1108,1108,,,我知道的还不如你多。,我知道的还不如你多。,426,426,2,2,True
275,1109,1109,1109,,,I don't know any more about that than you do.,I don't know any more about that than you do.,428,428,1,2,False
276,1109,1109,1109,,,我知道的还不如你多。,我知道的还不如你多。,429,429,2,2,True
277,1110,1110,1110,,,I don't know any more about that than you do.,I don't know any more about that than you do.,431,431,1,2,False
278,1110,1110,1110,,,我知道的还不如你多。,我知道的还不如你多。,432,432,2,2,True
279,1111,1111,1111,,,I don't know any more about that than you do.,I don't know any more about that than you do.,434,434,1,2,False
280,1111,1111,1111,,,我知道的还不如你多。,我知道的还不如你多。,435,435,2,2,True
281,1112,1112,1112,,,"What, the city of the dead? Isn't that a myth?","What, the city of the dead? Isn't that a myth?",437,437,1,2,False
282,1112,1112,1112,,,我知道的还不如你多。,我知道的还不如你多。,438,438,2,2,True
283,1113,1113,1113,,,I don't know any more about that than you do.,I don't know any more about that than you do.,440,440,1,2,False
284,1113,1113,1113,,,我知道的还不如你多。,我知道的还不如你多。,441,441,2,2,True
285,1114,1114,1114,,,I don't know any more about that than you do.,I don't know any more about that than you do.,443,443,1,2,False
286,1114,1114,1114,,,我知道的还不如你多。,我知道的还不如你多。,444,444,2,2,True
287,1115,1115,1115,,,I don't know any more about that than you do.,I don't know any more about that than you do.,446,446,1,2,False
288,1115,1115,1115,,,我知道的还不如你多。,我知道的还不如你多。,447,447,2,2,True
289,1116,1116,1116,,,The Followers have a medic on hand at all times.,The Followers have a medic on hand at all times.,449,449,1,2,False
290,1116,1116,1116,,,我知道的还不如你多。,我知道的还不如你多。,450,450,2,2,True
291,1117,1117,1117,,,You should go see the medic at the Followers if you need healing.,You should go see the medic at the Followers if you need healing.,452,452,1,2,False
292,1117,1117,1117,,,如果受伤了，你应该去找末世论者的医生看看。,如果受伤了，你应该去找末世论者的医生看看。,453,453,2,2,True
293,1118,1118,1118,,,Weren't the Vaults like big underground shelters?,Weren't the Vaults like big underground shelters?,455,455,1,2,False
294,1118,1118,1118,,,避难所就像是地下的掩体啊。,避难所就像是地下的掩体啊。,456,456,2,2,True
295,1119,1119,1119,,,Weren't the Vaults like big underground shelters?,Weren't the Vaults like big underground shelters?,458,458,1,2,False
296,1119,1119,1119,,,避难所就像是地下的掩体啊。,避难所就像是地下的掩体啊。,459,459,2,2,True
297,1120,1120,1120,,,Weren't the Vaults like big underground shelters?,Weren't the Vaults like big underground shelters?,461,461,1,2,False
298,1120,1120,1120,,,避难所就像是地下的掩体啊。,避难所就像是地下的掩体啊。,462,462,2,2,True
299,1121,1121,1121,,,I don't know any more about that than you do.,I don't know any more about that than you do.,464,464,1,2,False
300,1121,1121,1121,,,我知道的还不如你多。,我知道的还不如你多。,465,465,2,2,True
301,1122,1122,1122,,,I don't know any more about that than you do.,I don't know any more about that than you do.,467,467,1,2,False
302,1122,1122,1122,,,我知道的还不如你多。,我知道的还不如你多。,468,468,2,2,True
303,1123,1123,1123,,,"Um, small town north of the Hub, I think.","Um, small town north of the Hub, I think.",470,470,1,2,False
304,1123,1123,1123,,,我想那是哈勃城北边的镇子。,我想那是哈勃城北边的镇子。,471,471,2,2,True
305,1124,1124,1124,,,Shady what?,Shady what?,473,473,1,2,False
306,1124,1124,1124,,,沙什么？,沙什么？,474,474,2,2,True
307,1125,1125,1125,,,Shady Sands? Never heard of it.,Shady Sands? Never heard of it.,476,476,1,2,False
308,1125,1125,1125,,,沙荫镇？没听说过。,沙荫镇？没听说过。,477,477,2,2,True
309,1126,1126,1126,,,"The Hub's a huge trading center, with all sorts of stores and merchants.","The Hub's a huge trading center, with all sorts of stores and merchants.",479,479,1,2,False
310,1126,1126,1126,,,哈勃城是大型交易中心，有各种店铺和商家。,哈勃城是大型交易中心，有各种店铺和商家。,480,480,2,2,True
311,1127,1127,1127,,,I don't know any more about that than you do.,I don't know any more about that than you do.,482,482,1,2,False
312,1127,1127,1127,,,我知道的还不如你多。,我知道的还不如你多。,483,483,2,2,True
313,1128,1128,1128,,,"The Gun Runners sell stuff, and there's a store in Adytum.","The Gun Runners sell stuff, and there's a store in Adytum.",485,485,1,2,False
314,1128,1128,1128,,,军火商卖东西，在内城区有店铺。,军火商卖东西，在内城区有店铺。,486,486,2,2,True
315,1129,1129,1129,,,Ugh! The Deathclaws are all over in the Boneyard. I'd rather not even# think about them. Huge and aptly named.,"Ugh! The Deathclaws are all over in the Boneyard. I'd rather not even
# think about them. Huge and aptly named.",488,489,1,2,False
316,1129,1129,1129,,,恶！这些死亡爪在晒骨场到处都有。我想都不愿意想它们。身形巨大，“人”如其名。,恶！这些死亡爪在晒骨场到处都有。我想都不愿意想它们。身形巨大，“人”如其名。,490,490,2,2,True
317,1130,1130,1130,,,I don't know any more about that than you do.,I don't know any more about that than you do.,492,492,1,2,False
318,1130,1130,1130,,,我知道的还不如你多。,我知道的还不如你多。,493,493,2,2,True
319,1131,1131,1131,,,I don't know any more about that than you do.,I don't know any more about that than you do.,495,495,1,2,False
320,1131,1131,1131,,,我知道的还不如你多。,我知道的还不如你多。,496,496,2,2,True
321,1132,1132,1132,,,I don't know any more about that than you do.,I don't know any more about that than you do.,498,498,1,2,False
322,1132,1132,1132,,,我知道的还不如你多。,我知道的还不如你多。,499,499,2,2,True
323,1133,1133,1133,,,I don't know any more about that than you do.,I don't know any more about that than you do.,501,501,1,2,False
324,1133,1133,1133,,,我知道的还不如你多。,我知道的还不如你多。,502,502,2,2,True
325,1134,1134,1134,,,I don't like kids.,I don't like kids.,504,504,1,2,False
326,1134,1134,1134,,,我不喜欢小孩。,我不喜欢小孩。,505,505,2,2,True
327,1136,1136,1136,,,I hear they're some sort of high-tech monks.,I hear they're some sort of high-tech monks.,507,507,1,2,False
328,1136,1136,1136,,,听说他们是高科技的修道士？,听说他们是高科技的修道士？,508,508,2,2,True
329,1137,1137,1137,,,I don't know any more about that than you do.,I don't know any more about that than you do.,510,510,1,2,False
330,1137,1137,1137,,,我知道的还不如你多。,我知道的还不如你多。,511,511,2,2,True
331,1138,1138,1138,,,I don't know any more about that than you do.,I don't know any more about that than you do.,513,513,1,2,False
332,1138,1138,1138,,,我知道的还不如你多。,我知道的还不如你多。,514,514,2,2,True
333,1139,1139,1139,,,I suppose there must be some remnants of the old military.,I suppose there must be some remnants of the old military.,516,516,1,2,False
334,1139,1139,1139,,,也许那里有古代军事基地的遗址？,也许那里有古代军事基地的遗址？,517,517,2,2,True
335,1141,1141,1141,,,"You mean the big war? Wow, you sure have led a sheltered life if you# don't know anything about that.","You mean the big war? Wow, you sure have led a sheltered life if you
# don't know anything about that.",519,520,1,2,False
336,1141,1141,1141,,,你说的是世界大战吧？如果不知道的话，那你真是在掩体里过的上半辈子。,你说的是世界大战吧？如果不知道的话，那你真是在掩体里过的上半辈子。,521,521,2,2,True
337,1142,1142,1142,,,I've seen a rat with three eyes once. That's about all I know about# mutants.,"I've seen a rat with three eyes once. That's about all I know about
# mutants.",523,524,1,2,False
338,1142,1142,1142,,,我看见过三只眼睛的老鼠。这是我所知的唯一变种。,我看见过三只眼睛的老鼠。这是我所知的唯一变种。,525,525,2,2,True
339,1143,1143,1143,,,"I think he's a High Priest for the Cathedral, or something.","I think he's a High Priest for the Cathedral, or something.",527,527,1,2,False
340,1143,1143,1143,,,我觉得他是大教堂的高级牧师，还是其他什么职位来着。,我觉得他是大教堂的高级牧师，还是其他什么职位来着。,528,528,2,2,True
341,1144,1144,1144,,,I don't know any more about that than you do.,I don't know any more about that than you do.,530,530,1,2,False
342,1144,1144,1144,,,我知道的还不如你多。,我知道的还不如你多。,531,531,2,2,True
343,1145,1145,1145,,,I don't know any more about that than you do.,I don't know any more about that than you do.,533,533,1,2,False
344,1145,1145,1145,,,我知道的还不如你多。,我知道的还不如你多。,534,534,2,2,True
345,1146,1146,1146,,,I don't know any more about that than you do.,I don't know any more about that than you do.,536,536,1,2,False
346,1146,1146,1146,,,我知道的还不如你多。,我知道的还不如你多。,537,537,2,2,True
347,1147,1147,1147,,,I don't know any more about that than you do.,I don't know any more about that than you do.,539,539,1,2,False
348,1147,1147,1147,,,我知道的还不如你多。,我知道的还不如你多。,540,540,2,2,True
349,1148,1148,1148,,,I don't know any more about that than you do.,I don't know any more about that than you do.,542,542,1,2,False
350,1148,1148,1148,,,我知道的还不如你多。,我知道的还不如你多。,543,543,2,2,True
351,1149,1149,1149,,,I don't know any more about that than you do.,I don't know any more about that than you do.,545,545,1,2,False
352,1149,1149,1149,,,我知道的还不如你多。,我知道的还不如你多。,546,546,2,2,True
353,1150,1150,1150,,,I don't know any more about that than you do.,I don't know any more about that than you do.,548,548,1,2,False
354,1150,1150,1150,,,我知道的还不如你多。,我知道的还不如你多。,549,549,2,2,True
355,1151,1151,1151,,,No thanks.,No thanks.,551,551,1,2,False
356,1151,1151,1151,,,不，谢谢。,不，谢谢。,552,552,2,2,True
357,1152,1152,1152,,,"Ugh. No, I'd rather not. I watched a friend die from an overdose of# Psycho once. Not pretty.","Ugh. No, I'd rather not. I watched a friend die from an overdose of
# Psycho once. Not pretty.",554,555,1,2,False
358,1152,1152,1152,,,恶，不，我不用那个。我亲眼看到我的朋友过量服用疯狂药而死掉。不好玩的。,恶，不，我不用那个。我亲眼看到我的朋友过量服用疯狂药而死掉。不好玩的。,556,556,2,2,True
359,1153,1153,1153,,,I don't know any more about that than you do.,I don't know any more about that than you do.,558,558,1,2,False
360,1153,1153,1153,,,我知道的还不如你多。,我知道的还不如你多。,559,559,2,2,True
361,1154,1154,1154,,,I don't know any more about that than you do.,I don't know any more about that than you do.,561,561,1,2,False
362,1154,1154,1154,,,我知道的还不如你多。,我知道的还不如你多。,562,562,2,2,True
363,1155,1155,1155,,,I don't know any more about that than you do.,I don't know any more about that than you do.,564,564,1,2,False
364,1155,1155,1155,,,我知道的还不如你多。,我知道的还不如你多。,565,565,2,2,True
365,1156,1156,1156,,,"He's the mayor of Adytum. A fair, if somewhat vacillating, man.","He's the mayor of Adytum. A fair, if somewhat vacillating, man.",567,567,1,2,False
366,1156,1156,1156,,,他是内城区的市长。人还行，就是有点优柔寡断。,他是内城区的市长。人还行，就是有点优柔寡断。,568,568,2,2,True
367,1157,1157,1157,,,They watch over Adytum and keep it under control.,They watch over Adytum and keep it under control.,570,570,1,2,False
368,1157,1157,1157,,,他们管理内城区，牢牢地控制着那里。,他们管理内城区，牢牢地控制着那里。,571,571,2,2,True
369,1158,1158,1158,,,"I used to be a scav. We'd go out at night and try to find useful# stuff in the ruins of the Boneyard. Very dangerous job. I got sick of Adytum,# though.","I used to be a scav. We'd go out at night and try to find useful
# stuff in the ruins of the Boneyard. Very dangerous job. I got sick of Adytum,
# though.",573,575,1,2,False
370,1158,1158,1158,,,我以前就是拾荒的，我们晚上出动去晒骨场遗迹翻东西，很危险的。但是我觉得内城区太无聊了。,我以前就是拾荒的，我们晚上出动去晒骨场遗迹翻东西，很危险的。但是我觉得内城区太无聊了。,576,576,2,2,True
371,1159,1159,1159,,,They're a group of cast-offs who live outside of Adytum.,They're a group of cast-offs who live outside of Adytum.,578,578,1,2,False
372,1159,1159,1159,,,他们是内城区外面的流放者。,他们是内城区外面的流放者。,579,579,2,2,True
373,1160,1160,1160,,,"She's the leader of the Followers. An intelligent woman, and good# hearted, too.","She's the leader of the Followers. An intelligent woman, and good
# hearted, too.",581,582,1,2,False
374,1160,1160,1160,,,她是末世论者的头儿，很聪明的女人，心很好。,她是末世论者的头儿，很聪明的女人，心很好。,583,583,2,2,True
375,1161,1161,1161,,,I don't know any more about that than you do.,I don't know any more about that than you do.,585,585,1,2,False
376,1161,1161,1161,,,我知道的还不如你多。,我知道的还不如你多。,586,586,2,2,True
377,1162,1162,1162,,,"I get ""feminine intuition"" occasionally, if that's what you mean.","I get ""feminine intuition"" occasionally, if that's what you mean.",588,588,1,2,False
378,1162,1162,1162,,,有时候我有“女人的直觉”，大概就是这个意思吧。,有时候我有“女人的直觉”，大概就是这个意思吧。,589,589,2,2,True
379,1163,1163,1163,,,I don't know any more about that than you do.,I don't know any more about that than you do.,591,591,1,2,False
380,1163,1163,1163,,,我知道的还不如你多。,我知道的还不如你多。,592,592,2,2,True
381,1164,1164,1164,,,I don't know any more about that than you do.,I don't know any more about that than you do.,594,594,1,2,False
382,1164,1164,1164,,,我知道的还不如你多。,我知道的还不如你多。,595,595,2,2,True
383,1165,1165,1165,,,"Merchants trade with Adytum occasionally, and sell to the Gun Runners.","Merchants trade with Adytum occasionally, and sell to the Gun Runners.",597,597,1,2,False
384,1165,1165,1165,,,商人有时候会来内城区做生意，主要是卖货物给军火商。,商人有时候会来内城区做生意，主要是卖货物给军火商。,598,598,2,2,True
